input_text,label
[LEFT_EXT]  [LEFT_OVER] np Hn/v-> AHn 3 [RIGHT_OVER] np Hn/v-> AHn 5 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 3,1
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] np < HnC 1 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] np > AHn 8 [RIGHT_EXT]  [OT] 3,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np O/a-> VO 1 [RIGHT_EXT] np/*np)\*(np/*np) Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np O/a-> VO 2 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 1 [RIGHT_OVER] np/*np < MQ 1 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 1 [RIGHT_OVER] s\.np O/a-> VO 2 [RIGHT_EXT]  [OT] 3,2
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np O/a-> VO 2 [RIGHT_EXT] np/*np)\*(np/*np) Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np O/a-> VO 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 2 [RIGHT_OVER] np/*np < MQ 1 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 2 [RIGHT_OVER] s\.np O/a-> VO 1 [RIGHT_EXT] np/*np)\*(np/*np) Desig DE 0 [OT] 4,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 2 [RIGHT_OVER] s\.np O/a-> VO 2 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 2 [RIGHT_OVER] s\.np O/a-> VO 3 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 3 [RIGHT_OVER] s\.np O/a-> VO 1 [RIGHT_EXT] np/*np)\*(np/*np) Desig DE 0 [OT] 5,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s\.np O/a-> VO 3 [RIGHT_OVER] s\.np O/a-> VO 2 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s P/vt-< SP 1 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s P/vt-< SP 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np Desig DE 0 np A/n-> AHn 1 [OT] 1,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s P/vt-< SP 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s P/vt-< SP 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s P/vt-< SP 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] X\*X)/*X Desig DE 0 np\*np > HX 1 [OT] 1,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s/.np >T->B OE 1 s P/vt-< SP 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] X\#X Desig DE 0 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s/.np >T->B OE 1 s P/vt-< SP 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] s P/vt-< SP 1 [RIGHT_EXT] X\#X Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np)/.np < U5P 1 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s P/vt-< SP 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] X\#X Desig DE 0 [OT] 1,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s P/vt-< SP 1 [RIGHT_OVER] s\.np)/.np < U5P 1 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s P/vt-< SP 1 s\*s > HX 2 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s < U5P 2 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] X\*X)/*X Desig DE 0 s\*s > HX 2 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\*s > HX 2 [RIGHT_OVER] s < XX 4 [RIGHT_EXT] X\#X Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 4 [RIGHT_OVER] s\*s < U5P 3 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s < XX 4 [RIGHT_EXT] X\#X Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < XX 4 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\#X Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 s P/vt-< SP 1 np\*np N/s-> HX 2 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s\*s > HX 2 [RIGHT_EXT] X\#X Desig DE 0 [OT] 1,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s\*s > HX 5 [RIGHT_EXT] X\#X Desig DE 0 [OT] 3,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] np\*np N/s-> HX 5 [RIGHT_EXT] X\#X Desig DE 0 [OT] 3,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 2 [RIGHT_OVER] s < U5P 5 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\*s > HX 5 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\#X Desig DE 0 [OT] 4,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\*s > HX 5 [RIGHT_OVER] s < U5P 5 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 5 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\#X Desig DE 0 [OT] 4,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 5 [RIGHT_OVER] s\*s > HX 5 [RIGHT_EXT] X\#X Desig DE 0 [OT] 1,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] np\*np N/s-> HX 5 [RIGHT_OVER] s < U5P 5 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < U5P 5 [RIGHT_OVER] np\*np N/s-> HX 2 [RIGHT_EXT] X\#X Desig DE 0 [OT] 5,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np < XX 6 [RIGHT_EXT] X\#X Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np < XX 6 [RIGHT_OVER] np\*np < U5P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np < XX 7 [RIGHT_OVER] np < XX 6 [RIGHT_EXT] X\#X Desig DE 0 [OT] 4,0
[LEFT_EXT] s\.np)/.np Desig DE 0 [LEFT_OVER] np < XX 7 [RIGHT_OVER] np\*np < U5P 6 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np > VO 8 [RIGHT_OVER] np < U5P 8 [RIGHT_EXT] np/.np Desig DE 0 np > AHn 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 np A/n-> AHn 2 [LEFT_OVER] s\.np > VO 9 [RIGHT_OVER] np A/n-> AHn 10 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s\.np > VO 11 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 12 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 2 [RIGHT_OVER] s < SP 13 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s < SP 13 [RIGHT_OVER] s < SP 12 [RIGHT_EXT]  [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] s < SP 14 [RIGHT_OVER] s < SP 12 [RIGHT_EXT]  [OT] 4,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np D/v->B DHv 1 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 [LEFT_OVER] s/.np >T->B OE 1 [RIGHT_OVER] s\.np)/.np D/v->B DHv 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] np A/n-> AHn 1 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/.np >B DHv 1 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 [LEFT_OVER] s\.np)/.np >B DHv 1 [RIGHT_OVER] s\.np > VO 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s/#(s\.np) >T->B PE 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np/.np Desig DE 0 np/*np N/a-< U1P 1 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 [LEFT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 1,0
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 [LEFT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_OVER] s\.np)/.np D/v->B DHv 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 [LEFT_OVER] s/#(s\.np) >T->B PE 1 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 s/.np >T->B OE 1 np A/n-Hn/v-> AHn 1 [OT] 2,1
[LEFT_EXT] s\.np)/#(s\.np) Desig DE 0 s/#(s\.np) >T->B PE 1 [LEFT_OVER] s\.np > VO 1 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] np/.np Desig DE 0 np/*np N/a-< U1P 1 [OT] 2,2
[LEFT_EXT] s\.np)/.np Desig DE 0 s\.np)/.np >B DHv 1 [LEFT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 1 [RIGHT_EXT] np/.np Desig DE 0 np/*np N/a-< U1P 1 [OT] 1,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] s/.np >T->B OE 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s/.np >T->B OE 3 [RIGHT_EXT] np Desig DE 0 [OT] 3,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 2 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np Desig DE 0 [OT] 4,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/.np >T->B OE 3 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 1 [RIGHT_OVER] np < XX 3 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/.np >B DHv 1 s\.np > VO 2 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np A/n-> AHn 1 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np < XX 2 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np/*np)\*np Desig DE 0 [LEFT_OVER] np < XX 2 [RIGHT_OVER] np < XX 3 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/.np >B DHv 1 s\.np > VO 2 [OT] 2,1
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np\*np > HX 2 [RIGHT_OVER] s < SP 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np < XX 3 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] np < XX 3 [RIGHT_OVER] s < SP 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < SP 4 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 4,2
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 3 [RIGHT_OVER] np A/n-> AHn 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 3,1
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 4 [RIGHT_OVER] s/.np >T->B OE 2 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 4 [RIGHT_OVER] np A/n-> AHn 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 4,0
[LEFT_EXT] np/*np)\*np Desig DE 0 [LEFT_OVER] np < XX 5 [RIGHT_OVER] np < XX 3 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/.np >B DHv 1 s\.np > VO 2 [OT] 4,1
[LEFT_EXT] np/*np)\*np Desig DE 0 [LEFT_OVER] np < XX 5 [RIGHT_OVER] s < SP 3 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,2
[LEFT_EXT] np/*np)\*np Desig DE 0 [LEFT_OVER] np < XX 5 [RIGHT_OVER] s < SP 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,2
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 np\*np > HX 2 np < XX 3 np\*np > HX 4 [LEFT_OVER] s\.np > VO 2 [RIGHT_OVER] s < SP 4 [RIGHT_EXT]  [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 4 [RIGHT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 4 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] np Desig DE 0 s < SP 4 [OT] 2,0
[LEFT_EXT] np Desig DE 0 [LEFT_OVER] np\*np > HX 4 [RIGHT_OVER] s < SP 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 s < SP 4 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s/.np >T->B OE 5 [RIGHT_EXT] np Desig DE 0 s < SP 4 [OT] 3,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/#(s\.np) >T->B PE 4 [RIGHT_OVER] s < SP 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 3,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/.np >T->B OE 5 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,1
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s/.np >T->B OE 5 [RIGHT_OVER] s < SP 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 3,2
[LEFT_EXT] X\*X)/*X Desig DE 0 [LEFT_OVER] s < SP 6 [RIGHT_OVER] s < SP 4 [RIGHT_EXT]  [OT] 2,2
[LEFT_EXT] np Desig DE 0 np\*np > HX 1 np < XX 2 [LEFT_OVER] np A/n-Hn/v-> AHn 1 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np A/n-> AHn 4 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] s/.np >T->B OE 5 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 4,0
[LEFT_EXT]  [LEFT_OVER] np/*np N/oe-< U1P 6 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 np\*np > HX 2 np < XX 3 np\*np > HX 4 np < XX 5 np > AHn 12 [LEFT_OVER] s\.np Cv/v-< HvC 3 [RIGHT_OVER] s\.np > VO 3 [RIGHT_EXT]  [OT] 2,1
[LEFT_EXT] np Desig DE 0 np A/n-> AHn 1 np\*np > HX 2 np < XX 3 np\*np > HX 4 np < XX 5 np > AHn 12 [LEFT_OVER] s\.np Cv/v-< HvC 3 [RIGHT_OVER] s\.np Cv/v-< HvC 6 [RIGHT_EXT]  [OT] 3,1
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_OVER] s\.np)/.np >B DHv 1 [RIGHT_EXT] np Desig DE 0 [OT] 2,1
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,1
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_OVER] s/.np >T->B OE 7 [RIGHT_EXT] np Desig DE 0 [OT] 3,2
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 3,2
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/.np >T->B OE 7 [RIGHT_OVER] s\.np > VO 2 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,1
[LEFT_EXT] np/*np)\*np Desig DE 0 np/*np N/oe-< U1P 6 [LEFT_OVER] s/.np >T->B OE 7 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 3,2
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] s/.np >T->B OE 7 [RIGHT_EXT] np Desig DE 0 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,2
[LEFT_EXT]  [LEFT_OVER] np > AHn 12 [RIGHT_OVER] s\.np)/.np Cv/v-<Bx HvC 1 [RIGHT_EXT] np/*np)\*np Desig DE 0 [OT] 5,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 12 [RIGHT_OVER] s/#(s\.np) >T->B PE 6 [RIGHT_EXT] s\.np)/.np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 12 [RIGHT_OVER] s/.np >T->B OE 7 [RIGHT_EXT] np Desig DE 0 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 12 [RIGHT_OVER] s < SP 8 [RIGHT_EXT] s\.np)/.np Desig DE 0 s\.np > VO 3 [OT] 2,0
[LEFT_EXT]  [LEFT_OVER] np > AHn 7 [RIGHT_OVER] np < XX 5 [RIGHT_EXT] s\.np)/#(s\.np) Desig DE 0 s\.np)/.np >B DHv 1 s\.np > VO 2 [OT] 2,2
